hidden,latent,layers,nonlinearity,layertype,β,anomaliesSeen,auc,aucpxv,ar,i,α,model,dataset
32,8,3,relu,Dense,0.1,5,0.4477958236658933,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,0.1,1,0.7679814385150812,0.9953596287703016,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,0.1,2,0.765661252900232,0.9953596287703016,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,0.1,3,0.7726218097447796,0.9953596287703016,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,0.1,4,0.7726218097447796,0.9953596287703016,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,0.1,5,0.7749419953596288,0.9953596287703016,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,0.1,1,0.40371229698375866,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,0.1,2,0.38979118329466356,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,0.1,3,0.3781902552204176,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,0.1,4,0.3410672853828306,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,0.1,5,0.31554524361948955,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,0.1,1,0.7169373549883991,0.9953596287703016,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,0.1,2,0.679814385150812,0.9953596287703016,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,0.1,3,0.6241299303944315,0.9953596287703016,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,0.1,4,0.5986078886310905,0.9953596287703016,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,0.1,5,0.5754060324825986,0.9953596287703016,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.19953596287703013,0.9930394431554525,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.20185614849187938,0.9930394431554525,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.21345707656612534,0.9930394431554525,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.25522041763341063,0.9930394431554525,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.28770301624129935,0.9930394431554525,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.5081206496519721,0.9860788863109049,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.45707656612529,0.9860788863109049,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.44547563805104406,0.9860788863109049,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.4245939675174014,0.9860788863109049,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.40835266821345706,0.9860788863109049,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.5870069605568445,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.6566125290023201,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.7006960556844548,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.7215777262180975,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.7308584686774942,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.35266821345707655,0.9930394431554525,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.39443155452436196,0.9930394431554525,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.43619489559164737,0.9930394431554525,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.43155452436194897,0.9930394431554525,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.4431554524361949,0.9930394431554525,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.33874709976798145,0.9953596287703016,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.34802784222737815,0.9953596287703016,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.3503480278422274,0.9953596287703016,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.3549883990719258,0.9953596287703016,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.345707656612529,0.9953596287703016,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.7099767981438515,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.6821345707656612,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.6890951276102089,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.6682134570765661,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.6728538283062645,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.4617169373549884,0.9976798143851509,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.5290023201856149,0.9976798143851509,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.5475638051044083,0.9976798143851509,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.5475638051044083,0.9976798143851509,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.5475638051044083,0.9976798143851509,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.19953596287703013,0.9976798143851509,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.19257540603248258,0.9976798143851509,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.19025522041763343,0.9976798143851509,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.19025522041763343,0.9976798143851509,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.19025522041763343,0.9976798143851509,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.2853828306264501,0.9930394431554525,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.3039443155452436,0.9930394431554525,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.3410672853828306,0.9930394431554525,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.345707656612529,0.9930394431554525,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.34338747099767986,0.9930394431554525,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,1,0.3596287703016241,0.9907192575406032,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,2,0.531322505800464,0.9907192575406032,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,3,0.7169373549883991,0.9907192575406032,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,4,0.765661252900232,0.9907192575406032,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,5,0.6983758700696056,0.9907192575406032,0.05,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,1,0.5290023201856149,0.9930394431554525,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,2,0.7169373549883991,0.9930394431554525,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,3,0.7865429234338748,0.9930394431554525,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,4,0.7587006960556845,0.9930394431554525,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,5,0.728538283062645,0.9930394431554525,0.05,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,1,0.5638051044083527,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,2,0.7099767981438515,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,3,0.7703016241299304,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,4,0.7888631090487239,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,5,0.7935034802784222,0.988399071925754,0.05,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,1,0.27378190255220414,0.988399071925754,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,2,0.4106728538283063,0.988399071925754,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,3,0.5406032482598608,0.988399071925754,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,4,0.5359628770301624,0.988399071925754,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,5,0.4477958236658933,0.988399071925754,0.01,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,1,0.19721577726218098,0.9907192575406032,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,2,0.41299303944315546,0.9907192575406032,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,3,0.4106728538283063,0.9907192575406032,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,4,0.4106728538283063,0.9907192575406032,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,5,0.33874709976798145,0.9907192575406032,0.01,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,1,0.31554524361948955,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,2,0.22273781902552203,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,3,0.18793503480278417,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,4,0.19489559164733183,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,5,0.20185614849187938,0.9953596287703016,0.01,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,1,0.7238979118329467,0.9698375870069605,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,2,0.9280742459396751,0.9698375870069605,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,3,0.9559164733178654,0.9698375870069605,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,4,0.9535962877030162,0.9698375870069605,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,5,0.9535962877030162,0.9698375870069605,0.005,2,0.25,svae,abalone
32,8,3,relu,Dense,10.0,1,0.6264501160092808,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,2,0.777262180974478,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,3,0.7981438515081206,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,4,0.777262180974478,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,5,0.7378190255220418,0.9953596287703016,0.005,2,0.5,svae,abalone
32,8,3,relu,Dense,10.0,1,0.22969837587006958,0.9907192575406032,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,2,0.40835266821345706,0.9907192575406032,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,3,0.5034802784222738,0.9907192575406032,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,4,0.4849187935034803,0.9907192575406032,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,10.0,5,0.4477958236658933,0.9907192575406032,0.005,2,0.75,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9211136890951276,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,2,0.9187935034802784,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9187935034802784,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9187935034802784,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9303944315545244,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9651972157772621,0.9860788863109049,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,2,0.9651972157772621,0.9860788863109049,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9675174013921114,0.9860788863109049,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9651972157772621,0.9860788863109049,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9675174013921114,0.9860788863109049,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9489559164733179,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,2,0.9535962877030162,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9559164733178654,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9582366589327146,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9582366589327146,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9489559164733179,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,2,0.951276102088167,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,3,0.951276102088167,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9535962877030162,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9559164733178654,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,1,0.777262180974478,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,2,0.7749419953596288,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,3,0.7703016241299304,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,4,0.7842227378190255,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,5,0.7842227378190255,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9651972157772621,0.988399071925754,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,2,0.962877030162413,0.988399071925754,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9698375870069605,0.988399071925754,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9698375870069605,0.988399071925754,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9698375870069605,0.988399071925754,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,1,0.962877030162413,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,2,0.9651972157772621,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9651972157772621,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9651972157772621,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9651972157772621,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.01,1,0.9698375870069605,0.9837587006960556,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,2,0.9675174013921114,0.9837587006960556,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,3,0.9675174013921114,0.9837587006960556,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,4,0.9675174013921114,0.9837587006960556,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,5,0.9675174013921114,0.9837587006960556,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.01,1,0.8723897911832946,0.9837587006960556,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,2,0.8793503480278422,0.9837587006960556,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,3,0.8793503480278422,0.9837587006960556,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,4,0.8909512761020881,0.9837587006960556,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.01,5,0.8979118329466358,0.9837587006960556,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9675174013921114,0.9791183294663574,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9721577726218098,0.9791183294663574,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9721577726218098,0.9791183294663574,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,4,0.974477958236659,0.9791183294663574,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,5,0.974477958236659,0.9791183294663574,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9605568445475638,0.9837587006960556,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9535962877030162,0.9837587006960556,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9582366589327146,0.9837587006960556,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9605568445475638,0.9837587006960556,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9605568445475638,0.9837587006960556,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9535962877030162,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9559164733178654,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9559164733178654,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9559164733178654,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9535962877030162,0.9860788863109049,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9582366589327146,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9582366589327146,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9605568445475638,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,4,0.962877030162413,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,5,0.962877030162413,0.9814385150812065,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9582366589327146,0.9860788863109049,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9605568445475638,0.9860788863109049,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9605568445475638,0.9860788863109049,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9605568445475638,0.9860788863109049,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9605568445475638,0.9860788863109049,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,1,0.8839907192575406,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9118329466357309,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9118329466357309,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,4,0.91415313225058,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9164733178654292,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9559164733178654,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9559164733178654,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9605568445475638,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9605568445475638,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,5,0.962877030162413,0.9814385150812065,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,0.1,1,0.9443155452436195,0.9791183294663574,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,2,0.9443155452436195,0.9791183294663574,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9443155452436195,0.9791183294663574,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9466357308584686,0.9791183294663574,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9466357308584686,0.9791183294663574,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,0.1,1,0.962877030162413,0.9860788863109049,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,2,0.962877030162413,0.9860788863109049,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,3,0.9605568445475638,0.9860788863109049,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,4,0.9605568445475638,0.9860788863109049,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,0.1,5,0.9605568445475638,0.9860788863109049,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.9767981438515081,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9721577726218098,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9698375870069605,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9698375870069605,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9582366589327146,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.8932714617169374,0.9814385150812065,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.8747099767981439,0.9814385150812065,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.8723897911832946,0.9814385150812065,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.8700696055684455,0.9814385150812065,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.8723897911832946,0.9814385150812065,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.9211136890951276,0.9814385150812065,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9327146171693735,0.9814385150812065,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9327146171693735,0.9814385150812065,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9327146171693735,0.9814385150812065,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9327146171693735,0.9814385150812065,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.951276102088167,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9303944315545244,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.925754060324826,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.925754060324826,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9211136890951276,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.7679814385150812,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.851508120649652,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.888631090487239,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.8955916473317865,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9025522041763341,0.9814385150812065,0.01,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.9466357308584686,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9443155452436195,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9396751740139211,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9373549883990719,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9303944315545244,0.9837587006960556,0.01,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,1,0.8955916473317865,0.9721577726218098,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9071925754060325,0.9721577726218098,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9187935034802784,0.9721577726218098,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9211136890951276,0.9721577726218098,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9280742459396751,0.9721577726218098,0.005,3,0.25,svae,abalone
32,8,3,relu,Dense,1.0,1,0.9327146171693735,0.9860788863109049,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9373549883990719,0.9860788863109049,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9396751740139211,0.9860788863109049,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9443155452436195,0.9860788863109049,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9489559164733179,0.9860788863109049,0.005,3,0.5,svae,abalone
32,8,3,relu,Dense,1.0,1,0.9187935034802784,0.9814385150812065,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,2,0.9303944315545244,0.9814385150812065,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,3,0.9280742459396751,0.9814385150812065,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,4,0.9164733178654292,0.9814385150812065,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,1.0,5,0.9187935034802784,0.9814385150812065,0.005,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,1,0.2668213457076566,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,2,0.32018561484918795,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,3,0.2946635730858469,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,4,0.24129930394431554,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,5,0.21113689095127608,0.9814385150812065,0.05,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,1,0.8051044083526682,0.9791183294663574,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,10.0,2,0.951276102088167,0.9791183294663574,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,10.0,3,0.962877030162413,0.9791183294663574,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,10.0,4,0.962877030162413,0.9791183294663574,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,10.0,5,0.9651972157772621,0.9791183294663574,0.05,3,0.5,svae,abalone
32,8,3,relu,Dense,10.0,1,0.3503480278422274,0.9791183294663574,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,2,0.41299303944315546,0.9791183294663574,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,3,0.5754060324825986,0.9791183294663574,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,4,0.6937354988399071,0.9791183294663574,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,5,0.7308584686774942,0.9791183294663574,0.05,3,0.75,svae,abalone
32,8,3,relu,Dense,10.0,1,0.5475638051044083,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,2,0.6589327146171693,0.9767981438515081,0.01,3,0.25,svae,abalone
32,8,3,relu,Dense,10.0,3,0.8259860788863109,0.9767981438515081,0.01,3,0.25,svae,abalone
