hidden,latent,layers,nonlinearity,layertype,β,method,anomaliesSeen,auc,i,model,dataset
32,3,3,relu,Dense,10.0,wass,0,0.5916666666666667,1,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.45833333333333337,1,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,2,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.6,2,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.11666666666666667,2,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.9666666666666667,2,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.19166666666666668,2,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.6,2,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.3416666666666667,2,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.6,2,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.3416666666666667,2,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,3,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.4,3,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,0.8,3,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.3,3,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.3833333333333333,3,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.3416666666666667,3,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.4,3,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.3333333333333333,3,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.3833333333333333,3,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.35,3,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.8333333333333333,4,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.2833333333333333,4,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.9666666666666667,4,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.2833333333333333,4,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.6,4,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.2833333333333333,4,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.5333333333333333,4,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.21666666666666665,4,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.6166666666666667,5,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.024999999999999998,5,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.6166666666666667,5,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.21666666666666667,5,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.6,5,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.23333333333333334,5,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.5499999999999999,5,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.32499999999999996,5,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.4333333333333333,6,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,0.7583333333333333,6,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.2833333333333333,6,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.6083333333333333,6,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.20833333333333331,6,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.6,6,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.26666666666666666,6,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.6,6,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.1333333333333333,6,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.8,7,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.20833333333333334,7,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.9916666666666667,7,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.38333333333333336,7,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.9416666666666668,7,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.30833333333333335,7,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7666666666666666,7,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.13333333333333333,7,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,8,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.925,8,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,8,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.024999999999999998,8,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,1.0,8,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.2583333333333333,8,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,1.0,8,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.26666666666666666,8,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7666666666666666,8,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.19166666666666665,8,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,9,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.9916666666666667,9,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,9,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.03333333333333333,9,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,1.0,9,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.03333333333333333,9,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.9500000000000001,9,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.041666666666666664,9,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7666666666666666,9,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.16666666666666666,9,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,0.8916666666666666,10,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.35,10,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,0.875,10,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.0,10,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.8916666666666666,10,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.4666666666666666,10,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.29166666666666663,10,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.4583333333333333,10,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7083333333333334,10,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.5,10,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,0.925,11,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.525,11,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,0.8916666666666666,11,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.08333333333333333,11,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,0.8916666666666666,11,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.475,11,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.8500000000000001,11,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.5083333333333333,11,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7916666666666667,11,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.4666666666666667,11,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,12,svae,libras 1-6
32,3,3,relu,Dense,0.01,m1,0,0.03333333333333333,12,svae,libras 1-6
32,3,3,relu,Dense,0.1,wass,0,1.0,12,svae,libras 1-6
32,3,3,relu,Dense,0.1,m1,0,0.06666666666666665,12,svae,libras 1-6
32,3,3,relu,Dense,0.5,wass,0,1.0,12,svae,libras 1-6
32,3,3,relu,Dense,0.5,m1,0,0.24999999999999997,12,svae,libras 1-6
32,3,3,relu,Dense,1.0,wass,0,0.9500000000000001,12,svae,libras 1-6
32,3,3,relu,Dense,1.0,m1,0,0.175,12,svae,libras 1-6
32,3,3,relu,Dense,10.0,wass,0,0.7833333333333333,12,svae,libras 1-6
32,3,3,relu,Dense,10.0,m1,0,0.2583333333333333,12,svae,libras 1-6
32,3,3,relu,Dense,0.01,wass,0,1.0,1,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.44999999999999996,1,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,0.9,1,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,1,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9,1,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.6,1,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9,1,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.5249999999999999,1,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.7916666666666666,1,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.4916666666666667,1,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.7583333333333334,2,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.7833333333333333,2,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,0.7916666666666667,2,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.6666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.7666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.6666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.6833333333333333,2,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.6666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.6666666666666666,2,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.9833333333333334,3,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.9,3,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,3,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,3,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9833333333333334,3,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.44999999999999996,3,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9,3,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.44999999999999996,3,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.85,3,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.44999999999999996,3,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,1.0,4,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.44999999999999996,4,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,4,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9,4,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.44999999999999996,4,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9,4,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.44999999999999996,4,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6833333333333333,4,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.44999999999999996,4,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.9500000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.6000000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,1.0,5,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.6000000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9500000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.6000000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.9333333333333333,5,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.6000000000000001,5,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.6916666666666667,6,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.7333333333333334,6,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,0.7,6,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.75,6,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.6666666666666666,6,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.4916666666666667,7,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,7,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9,7,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.5416666666666667,7,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9,7,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.5249999999999999,7,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6,7,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.5416666666666667,7,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.6666666666666666,8,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.8,9,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.8666666666666667,9,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,9,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,9,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,1.0,9,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.44999999999999996,9,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.8666666666666667,9,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.5,9,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.6666666666666666,9,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.44999999999999996,9,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.9,10,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,0.9,10,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,10,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9,10,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.44999999999999996,10,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.8666666666666667,10,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.5166666666666666,10,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.85,10,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.55,10,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,libras 1-7
32,3,3,relu,Dense,0.01,m1,0,0.9500000000000001,11,svae,libras 1-7
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,libras 1-7
32,3,3,relu,Dense,0.1,m1,0,0.44999999999999996,11,svae,libras 1-7
32,3,3,relu,Dense,0.5,wass,0,0.9,11,svae,libras 1-7
32,3,3,relu,Dense,0.5,m1,0,0.5,11,svae,libras 1-7
32,3,3,relu,Dense,1.0,wass,0,0.9,11,svae,libras 1-7
32,3,3,relu,Dense,1.0,m1,0,0.44999999999999996,11,svae,libras 1-7
32,3,3,relu,Dense,10.0,wass,0,0.8666666666666667,11,svae,libras 1-7
32,3,3,relu,Dense,10.0,m1,0,0.44999999999999996,11,svae,libras 1-7
32,3,3,relu,Dense,0.01,wass,0,0.8,1,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,1.0,1,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,0.9666666666666668,1,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.7000000000000001,1,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,1,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.7833333333333333,1,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,1.0,1,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.7583333333333333,1,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9416666666666668,1,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.7916666666666666,1,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,0.975,2,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.8666666666666667,2,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,2,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.6,2,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,0.875,2,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.6,2,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.8583333333333334,2,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.6,2,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.7666666666666666,2,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.6,2,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,0.8,3,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.8416666666666667,3,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,3,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.775,3,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,3,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.7166666666666667,3,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,1.0,3,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.7666666666666666,3,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9666666666666668,3,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.75,3,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,0.9416666666666668,4,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.9500000000000001,4,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,4,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.7000000000000001,4,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,4,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.8,4,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.9666666666666668,4,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.8,4,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9500000000000001,4,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.8,4,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,5,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.4,5,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,5,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.4,5,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,0.7416666666666667,5,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.4,5,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.375,5,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.4,5,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.6333333333333333,5,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.4,5,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,6,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.8666666666666667,6,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,0.9,6,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.75,6,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,6,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.7916666666666666,6,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,1.0,6,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.8,6,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9500000000000001,6,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.7166666666666668,6,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,7,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.9083333333333333,7,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,7,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.5583333333333332,7,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,7,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.6,7,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.95,7,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.5583333333333332,7,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.8666666666666667,7,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.6,7,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,8,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.7000000000000001,8,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,0.9500000000000001,8,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.7000000000000001,8,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,8,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.7333333333333334,8,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,1.0,8,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.7583333333333333,8,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9333333333333333,8,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.7916666666666666,8,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,0.975,9,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.6,9,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,0.9750000000000001,9,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.6,9,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,9,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.6,9,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.9333333333333333,9,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.6,9,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.7,9,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.6,9,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,10,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.5833333333333333,10,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,10,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.5916666666666667,10,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,10,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.6,10,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.9083333333333333,10,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.6,10,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.7,10,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.6,10,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,1.0,11,svae,libras 1-8
32,3,3,relu,Dense,0.01,m1,0,0.8666666666666667,11,svae,libras 1-8
32,3,3,relu,Dense,0.1,wass,0,1.0,11,svae,libras 1-8
32,3,3,relu,Dense,0.1,m1,0,0.7000000000000001,11,svae,libras 1-8
32,3,3,relu,Dense,0.5,wass,0,1.0,11,svae,libras 1-8
32,3,3,relu,Dense,0.5,m1,0,0.7000000000000001,11,svae,libras 1-8
32,3,3,relu,Dense,1.0,wass,0,0.9416666666666667,11,svae,libras 1-8
32,3,3,relu,Dense,1.0,m1,0,0.7083333333333335,11,svae,libras 1-8
32,3,3,relu,Dense,10.0,wass,0,0.9666666666666668,11,svae,libras 1-8
32,3,3,relu,Dense,10.0,m1,0,0.7416666666666667,11,svae,libras 1-8
32,3,3,relu,Dense,0.01,wass,0,0.3833333333333333,1,svae,libras 1-9
32,3,3,relu,Dense,0.01,m1,0,0.041666666666666664,1,svae,libras 1-9
32,3,3,relu,Dense,0.1,wass,0,0.3833333333333333,1,svae,libras 1-9
32,3,3,relu,Dense,0.1,m1,0,0.041666666666666664,1,svae,libras 1-9
32,3,3,relu,Dense,0.5,wass,0,0.18333333333333332,1,svae,libras 1-9
32,3,3,relu,Dense,0.5,m1,0,0.041666666666666664,1,svae,libras 1-9
32,3,3,relu,Dense,1.0,wass,0,0.7583333333333334,1,svae,libras 1-9
32,3,3,relu,Dense,1.0,m1,0,0.041666666666666664,1,svae,libras 1-9
32,3,3,relu,Dense,10.0,wass,0,0.09999999999999998,1,svae,libras 1-9
