hidden,latent,layers,nonlinearity,layertype,memorysize,k,β,anomaliesSeen,f1,auc,rsTrn,rsTst,knnauc,knnprec,knnrecall,ar,i,model,dataset,Column1,mean auc,std auc,mean knnauc,std auc2
32,8,3,relu,Dense,128,32,0.1,5,0.315789474,0.905487805,0.037924432,0.089779572,0.929878049,1,0.5,0.05,1,svae,ecoli,Worse,,,,
32,8,3,relu,Dense,128,32,0.1,5,0.476190476,0.90625,0.036300757,0.098410227,0.875,1,0.375,0.05,1,svae,ecoli,Better,,,,
32,8,3,relu,Dense,128,32,0.1,5,0.476190476,0.832317073,0.036054958,0.076766813,0.801829268,NaN,0,0.05,1,svae,ecoli,Better,,,,
32,8,3,relu,Dense,128,32,0.1,5,0.476190476,0.788109756,0.038468687,0.106480276,0.931402439,1,0.5625,0.05,1,svae,ecoli,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.117647059,0.742028986,0.053429886,0.450922062,0.510144928,NaN,0,0.005,1,svae,glass,Better,0.627826087,0.159329208,0.573043478,0.062137699
32,8,3,relu,Dense,32,16,0.1,1,0.636363636,0.771014493,0.047900822,0.217862564,0.7,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.742028986,0.055055612,0.49279048,0.6,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.222222222,0.672463768,0.067177095,0.215574875,0.646376812,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.289855072,0.046910747,0.273934752,0.533333333,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.589855072,0.05691834,0.179292839,0.566666667,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.404347826,0.046021769,0.262268951,0.533333333,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.333333333,0.710144928,0.049175889,0.447425213,0.573913043,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.333333333,0.643478261,0.063972455,0.301773498,0.5,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.5,0.713043478,0.045386686,0.281354248,0.566666667,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.3,0.695652174,0.047650248,0.400747887,0.47826087,NaN,0,0.01,1,svae,glass,Better,0.738405797,0.171196238,0.579710145,0.064694631
32,8,3,relu,Dense,32,16,0.1,1,0.235294118,0.744927536,0.054515972,0.282246858,0.566666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.235294118,0.634782609,0.043131233,0.469971503,0.6,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.636363636,0.882608696,0.058469815,0.181035263,0.633333333,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.5,0.91884058,0.055093627,0.295541388,0.666666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.222222222,0.652173913,0.054264415,0.206214563,0.526086957,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.421052632,0.872463768,0.057917736,0.243654096,0.633333333,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.5,0.886956522,0.044446474,0.471586838,0.566666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.744927536,0.052917435,0.232377094,0.633333333,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.350724638,0.045243601,0.247909444,0.492753623,NaN,0,0.01,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.902898551,0.050768739,0.318622513,0.823188406,1,0.4,0.05,1,svae,glass,Better,0.685652174,0.17120469,0.730144928,0.071620863
32,8,3,relu,Dense,32,16,0.1,1,0.333333333,0.792753623,0.054161786,0.19268396,0.689855072,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.117647059,0.269565217,0.058595158,0.447525844,0.805797101,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.701449275,0.057407653,0.167859579,0.668115942,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.660869565,0.047813105,0.246942918,0.733333333,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.333333333,0.655072464,0.055276652,0.22633916,0.673913043,1,0.066666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.125,0.71884058,0.05274883,0.24543327,0.855072464,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.715942029,0.058259211,0.422545978,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,1,0,0.605797101,0.06077856,0.234041306,0.666666667,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,1,0.333333333,0.833333333,0.052209672,0.240035009,0.711594203,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.333333333,0.898550725,0.050768739,0.318622513,0.823188406,1,0.4,0.05,1,svae,glass,Better,0.724637681,0.124345236,0.730144928,0.071620863
32,8,3,relu,Dense,32,16,0.1,2,0.333333333,0.756521739,0.054161786,0.19268396,0.689855072,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.333333333,0.457971014,0.058595158,0.447525844,0.805797101,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.125,0.763768116,0.057407653,0.167859579,0.668115942,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0,0.817391304,0.047813105,0.246942918,0.733333333,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.4,0.637681159,0.055276652,0.22633916,0.673913043,1,0.066666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.571428571,0.82173913,0.05274883,0.24543327,0.855072464,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0,0.675362319,0.058259211,0.422545978,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.111111111,0.650724638,0.06077856,0.234041306,0.666666667,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,2,0.222222222,0.766666667,0.052209672,0.240035009,0.711594203,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.4,0.842028986,0.050768739,0.318622513,0.823188406,1,0.4,0.05,1,svae,glass,Better,0.753478261,0.110608926,0.730144928,0.071620863
32,8,3,relu,Dense,32,16,0.1,3,0.571428571,0.866666667,0.054161786,0.19268396,0.689855072,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.117647059,0.605797101,0.058595158,0.447525844,0.805797101,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.125,0.620289855,0.057407653,0.167859579,0.668115942,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.333333333,0.855072464,0.047813105,0.246942918,0.733333333,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.4,0.610144928,0.055276652,0.22633916,0.673913043,1,0.066666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.608695652,0.855072464,0.05274883,0.24543327,0.855072464,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.315789474,0.833333333,0.058259211,0.422545978,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.5,0.739130435,0.06077856,0.234041306,0.666666667,NaN,0,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,3,0.380952381,0.707246377,0.052209672,0.240035009,0.711594203,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.476190476,0.747826087,0.050768739,0.318622513,0.823188406,1,0.4,0.05,1,svae,glass,Worse,0.754637681,0.099169343,0.730144928,0.071620863
32,8,3,relu,Dense,32,16,0.1,4,0.5,0.736231884,0.054161786,0.19268396,0.689855072,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.476190476,0.750724638,0.058595158,0.447525844,0.805797101,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.111111111,0.550724638,0.057407653,0.167859579,0.668115942,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.476190476,0.889855072,0.047813105,0.246942918,0.733333333,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.380952381,0.810144928,0.055276652,0.22633916,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.695652174,0.834782609,0.05274883,0.24543327,0.855072464,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.421052632,0.852173913,0.058259211,0.422545978,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.380952381,0.692753623,0.06077856,0.234041306,0.666666667,NaN,0,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,4,0.72,0.68115942,0.052209672,0.240035009,0.711594203,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.52173913,0.753623188,0.050768739,0.318622513,0.823188406,1,0.4,0.05,1,svae,glass,Worse,0.759130435,0.09457205,0.730144928,0.071620863
32,8,3,relu,Dense,32,16,0.1,5,0.695652174,0.805797101,0.054161786,0.19268396,0.689855072,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.538461538,0.753623188,0.058595158,0.447525844,0.805797101,NaN,0,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.315789474,0.614492754,0.057407653,0.167859579,0.668115942,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.476190476,0.892753623,0.047813105,0.246942918,0.733333333,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.315789474,0.730434783,0.055276652,0.22633916,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.8,0.869565217,0.05274883,0.24543327,0.855072464,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.235294118,0.846376812,0.058259211,0.422545978,0.673913043,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.571428571,0.669565217,0.06077856,0.234041306,0.666666667,NaN,0,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,16,0.1,5,0.75,0.655072464,0.052209672,0.240035009,0.711594203,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.539130435,0.044008287,0.368820103,0.566666667,NaN,0,0.005,1,svae,glass,Worse,0.660869565,0.175015294,0.584927536,0.052384617
32,8,3,relu,Dense,32,32,0.1,1,0.380952381,0.655072464,0.04093176,0.25121341,0.666666667,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.707246377,0.047080138,0.453940618,0.5,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.545454545,0.857971014,0.05483635,0.192857723,0.633333333,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.636363636,0.837681159,0.05334299,0.345900588,0.6,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.235294118,0.623188406,0.050011114,0.209897077,0.6,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.222222222,0.67826087,0.050804445,0.282694555,0.582608696,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.421052632,0.895652174,0.052133151,0.458711783,0.633333333,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.446376812,0.05514523,0.276503603,0.533333333,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.117647059,0.368115942,0.045501724,0.28441869,0.533333333,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.643478261,0.036350379,0.36749121,0.533333333,NaN,0,0.01,1,svae,glass,Better,0.686086957,0.071953761,0.563913043,0.05624006
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.715942029,0.055977062,0.249565767,0.566666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.421052632,0.72173913,0.053820705,0.470302327,0.582608696,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.704347826,0.052585817,0.239785636,0.566666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.235294118,0.797101449,0.049043951,0.27946015,0.5,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.611594203,0.059333102,0.230419162,0.633333333,NaN,0,0.01,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.571428571,0.701449275,0.052155117,0.285524404,0.666666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.707246377,0.041987443,0.462322044,0.47826087,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.4,0.536231884,0.06353375,0.297328373,0.544927536,NaN,0,0.01,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.333333333,0.72173913,0.060993737,0.261450993,0.566666667,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.315789474,0.831884058,0.058186619,0.330694019,0.782608696,1,0.066666667,0.05,1,svae,glass,Better,0.710724638,0.151575697,0.798115942,0.083855189
32,8,3,relu,Dense,32,32,0.1,1,0.222222222,0.727536232,0.062643942,0.25563305,0.788405797,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.794202899,0.076386045,0.466753216,0.684057971,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.636363636,0.91884058,0.058829295,0.162758011,0.9,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.333333333,0.533333333,0.054513578,0.303843941,0.71884058,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.402898551,0.050040334,0.153848745,0.747826087,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.756521739,0.058204446,0.231479486,0.794202899,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0,0.75942029,0.047721975,0.404729697,0.966666667,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.762318841,0.060084117,0.243282894,0.833333333,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,1,0.125,0.620289855,0.049672203,0.214289913,0.765217391,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.636363636,0.875362319,0.058186619,0.330694019,0.782608696,1,0.066666667,0.05,1,svae,glass,Better,0.753913043,0.114845458,0.798115942,0.083855189
32,8,3,relu,Dense,32,32,0.1,2,0.421052632,0.771014493,0.062643942,0.25563305,0.788405797,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.235294118,0.797101449,0.076386045,0.466753216,0.684057971,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.571428571,0.901449275,0.058829295,0.162758011,0.9,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.5,0.617391304,0.054513578,0.303843941,0.71884058,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.222222222,0.530434783,0.050040334,0.153848745,0.747826087,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.476190476,0.811594203,0.058204446,0.231479486,0.794202899,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.333333333,0.779710145,0.047721975,0.404729697,0.966666667,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.235294118,0.782608696,0.060084117,0.243282894,0.833333333,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,2,0.222222222,0.672463768,0.049672203,0.214289913,0.765217391,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.545454545,0.765217391,0.058186619,0.330694019,0.782608696,1,0.066666667,0.05,1,svae,glass,Worse,0.778550725,0.12500937,0.798115942,0.083855189
32,8,3,relu,Dense,32,32,0.1,3,0.4,0.733333333,0.062643942,0.25563305,0.788405797,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.454545455,0.797101449,0.076386045,0.466753216,0.684057971,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.814814815,0.939130435,0.058829295,0.162758011,0.9,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.421052632,0.747826087,0.054513578,0.303843941,0.71884058,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.125,0.484057971,0.050040334,0.153848745,0.747826087,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.608695652,0.872463768,0.058204446,0.231479486,0.794202899,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.421052632,0.898550725,0.047721975,0.404729697,0.966666667,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.608695652,0.8,0.060084117,0.243282894,0.833333333,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,3,0.454545455,0.747826087,0.049672203,0.214289913,0.765217391,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.4,0.788405797,0.058186619,0.330694019,0.782608696,1,0.066666667,0.05,1,svae,glass,Better,0.810434783,0.081379963,0.798115942,0.083855189
32,8,3,relu,Dense,32,32,0.1,4,0.476190476,0.765217391,0.062643942,0.25563305,0.788405797,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.52173913,0.776811594,0.076386045,0.466753216,0.684057971,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.52173913,0.910144928,0.058829295,0.162758011,0.9,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.5,0.710144928,0.054513578,0.303843941,0.71884058,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.5,0.707246377,0.050040334,0.153848745,0.747826087,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.666666667,0.834782609,0.058204446,0.231479486,0.794202899,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.608695652,0.965217391,0.047721975,0.404729697,0.966666667,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.769230769,0.808695652,0.060084117,0.243282894,0.833333333,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,4,0.5,0.837681159,0.049672203,0.214289913,0.765217391,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.583333333,0.791304348,0.058186619,0.330694019,0.782608696,1,0.066666667,0.05,1,svae,glass,Better,0.807246377,0.090895745,0.798115942,0.083855189
32,8,3,relu,Dense,32,32,0.1,5,0.64,0.802898551,0.062643942,0.25563305,0.788405797,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.56,0.744927536,0.076386045,0.466753216,0.684057971,1,0.066666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.476190476,0.898550725,0.058829295,0.162758011,0.9,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.333333333,0.652173913,0.054513578,0.303843941,0.71884058,1,0.133333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.608695652,0.713043478,0.050040334,0.153848745,0.747826087,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.666666667,0.875362319,0.058204446,0.231479486,0.794202899,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.545454545,0.962318841,0.047721975,0.404729697,0.966666667,1,0.333333333,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.814814815,0.808695652,0.060084117,0.243282894,0.833333333,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,32,32,0.1,5,0.56,0.823188406,0.049672203,0.214289913,0.765217391,1,0.266666667,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.626086957,0.050919291,0.343844773,0.608695652,NaN,0,0.005,1,svae,glass,Better,0.681594203,0.101513782,0.607681159,0.06872836
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.698550725,0.050008054,0.272573217,0.5,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.466666667,0.047077424,0.421543081,0.5,NaN,0,0.005,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.333333333,0.75942029,0.048706559,0.21759988,0.566666667,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.235294118,0.794202899,0.050499011,0.329787414,0.652173913,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.4,0.698550725,0.063635182,0.209798987,0.684057971,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.643478261,0.047668256,0.278155683,0.631884058,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.826086957,0.04492615,0.466867565,0.7,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.235294118,0.649275362,0.05172007,0.233595286,0.633333333,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.653623188,0.064333255,0.31360597,0.6,NaN,0,0.005,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.707246377,0.035987614,0.316613792,0.6,NaN,0,0.01,1,svae,glass,Better,0.662608696,0.074917553,0.544202899,0.048483983
32,8,3,relu,Dense,128,16,0.1,1,0.222222222,0.679710145,0.054742743,0.256004526,0.6,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.668115942,0.062515943,0.456623648,0.6,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.698550725,0.065237226,0.246131878,0.547826087,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.235294118,0.662318841,0.051504006,0.362269936,0.5,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.566666667,0.0615169,0.200321986,0.5,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.568115942,0.053007175,0.285703564,0.533333333,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.733333333,0.057030907,0.433503719,0.5,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.562318841,0.062477801,0.265229015,0.47826087,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.571428571,0.779710145,0.049039487,0.279080797,0.582608696,NaN,0,0.01,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.507246377,0.074876017,0.422673883,0.430434783,0,0,0.05,1,svae,glass,Better,0.667826087,0.127444338,0.74115942,0.120603166
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.766666667,0.043711603,0.182697723,0.750724638,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.235294118,0.8,0.046076171,0.361938626,0.8,1,0.133333333,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.489855072,0.051051088,0.128322281,0.891304348,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.125,0.866666667,0.062210913,0.255981865,0.792753623,1,0.2,0.05,1,svae,glass,Better,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.733333333,0.05627416,0.163562158,0.8,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.4,0.68115942,0.057160422,0.269565285,0.756521739,1,0.066666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.591304348,0.050131605,0.438408031,0.701449275,1,0.266666667,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0.117647059,0.68115942,0.04704875,0.208103574,0.756521739,1,0.2,0.05,1,svae,glass,Worse,,,,
32,8,3,relu,Dense,128,16,0.1,1,0,0.560869565,0.071293645,0.279375905,0.731884058,0.75,0.2,0.05,1,svae,glass,Worse,,,,
